大分類,商品ID,売上
"化粧品",9903667,25000
"化粧品",9906139,460
"化粧品",9937685,1700
"化粧品",9930697,3401
"化粧品",9932339,440
"食品",9944280,4686
"食品",9944278,53941
"食品",9944281,6430
"食品",9944277,35416
"食品",9944283,14712
"食品",9944279,31602
"食品",9920572,11115
"食品",9944282,9481
"化粧品",9915375,522
"バッグ",9944290,1064
"バッグ",9908997,3420
"バッグ",9944291,3206
"化粧品",9944294,69600
"化粧品",9936166,608
"化粧品",9919302,1720
"食品",9926989,1452
"食品",9944296,4200
"バッグ",9915966,386
"食品",9919065,9170
"食品",9908951,39300
"食品",9929625,23615
"化粧品",9928578,418
"化粧品",9924237,1980
"化粧品",9902583,1055
"食品",9905312,28500
"化粧品",9944315,23385
"食品",9944317,4334
"化粧品",9944318,5520
"食品",9935376,6384
"化粧品",9944319,13009
"食品",9944321,24141
"化粧品",9925208,17640
"食品",9903446,200
"化粧品",9936665,1200
"バッグ",9907778,77
"化粧品",9916313,13392
"化粧品",9944324,19420
"化粧品",9944332,8379
"バッグ",9914029,280
"食品",9938463,1666
"化粧品",9908373,7398
"化粧品",9917279,1512
"化粧品",9920191,980
"化粧品",9934112,1870
"食品",9905528,2160
"食品",9915537,462
"化粧品",9921229,1732
"バッグ",9909370,2770
"化粧品",9917080,6794
"バッグ",9906071,400
"バッグ",9907669,400
"バッグ",9928452,400
"バッグ",9904951,500
"バッグ",9926200,300
"バッグ",9928632,400
"バッグ",9906122,300
"化粧品",9914403,968
"食品",9944360,623
"食品",9944361,3211
"食品",9934618,2138
"化粧品",9915759,896
"食品",9933183,371
"バッグ",9911855,1415
"化粧品",9908346,160
"化粧品",9936919,5800
"食品",9917476,1400
"化粧品",9909569,15960
"食品",9914875,12371
"化粧品",9902601,1248
"化粧品",9902956,731
"化粧品",9927896,1540
"化粧品",9928732,1540
"バッグ",9901166,640
"バッグ",9907922,570
"バッグ",9929342,1400
"化粧品",9941241,3268
"バッグ",9919844,2618
"化粧品",9912513,2940
"食品",9904237,2100
"食品",9922195,2262
"化粧品",9929752,2410
"化粧品",9944363,2646
"化粧品",9917521,3458
"化粧品",9921274,2908
"バッグ",9927954,4340
"化粧品",9902756,1846
"バッグ",9912120,5000
"化粧品",9903074,2271
"化粧品",9914404,3078
"バッグ",9944382,400
"バッグ",9912549,400
"バッグ",9910831,400
"バッグ",9929111,500
"バッグ",9913891,280
"バッグ",9944387,2682
"化粧品",9913760,72
"化粧品",9902556,72
"化粧品",9911213,227
"化粧品",9909163,275
"化粧品",9903318,24480
"化粧品",9900522,2700
"化粧品",9924882,1014
"化粧品",9924879,507
"化粧品",9927581,31840
"化粧品",9909066,840
"化粧品",9911274,4640
"化粧品",9944393,680
"バッグ",9918422,388
"化粧品",9910193,248
"化粧品",9906354,248
"化粧品",9944394,21500
"化粧品",9920698,4100
"バッグ",9944396,475
"化粧品",9944403,1620
"食品",9911767,1842
"食品",9909718,3608
"食品",9923014,1805
"食品",9921227,1805
"化粧品",9944409,565
"化粧品",9936528,655
"バッグ",9944411,22857
"バッグ",9934190,700
"食品",9918619,1231
"食品",9944414,798
"食品",9923387,4456
"化粧品",9944419,11704
"バッグ",9920778,400
"食品",9917499,9576
"化粧品",9919605,5390
"食品",9944412,5390
"食品",9944416,7630
"バッグ",9926748,984
"バッグ",9926777,780
"化粧品",9909260,1500
"化粧品",9944423,19350
"食品",9905194,6115
"化粧品",9944422,10780
"化粧品",9918687,18900
"食品",9914461,3711
"化粧品",9935626,4500
"化粧品",9944425,21900
"化粧品",9929176,1083
"化粧品",9919209,318
"化粧品",9901944,685
"化粧品",9923995,248
"化粧品",9944424,872
"バッグ",9933660,16959
"食品",9944503,25673
"食品",9910628,14484
"食品",9944506,8449
"バッグ",9923179,29640
"食品",9944522,21727
"バッグ",9909408,3857
"食品",9942046,3724
"食品",9925596,5121
"食品",9944520,3822
"バッグ",9937343,4589
"化粧品",9944535,5121
"バッグ",9923180,14820
"食品",9932438,5153
"バッグ",9944514,14820
"食品",9944525,31294
"バッグ",9944509,6052
"バッグ",9944513,12531
"バッグ",9926374,8380
"バッグ",9944527,16036
"化粧品",9944533,7781
"食品",9944516,4102
"バッグ",9944524,14820
"バッグ",9944518,14820
"バッグ",9915476,7208
"バッグ",9928175,5586
"バッグ",9944523,10594
"食品",9944526,15647
"バッグ",9944510,4589
"食品",9944504,5432
"食品",9944507,4225
"食品",9920834,9294
"食品",9926556,7810
"バッグ",9922940,720
"食品",9928101,11835
"化粧品",9944530,17860
"化粧品",9944531,2316
"バッグ",9910303,14820
"バッグ",9921636,1781
"バッグ",9944519,2316
"化粧品",9944534,1781
"化粧品",9944532,2316
"食品",9944515,7243
"食品",9926263,15167
"化粧品",9944538,3325
"バッグ",9944529,4655
"バッグ",9944517,14820
"食品",9914448,2572
"バッグ",9944511,9443
"食品",9944508,4549
"食品",9944521,9299
"化粧品",9944536,7116
"バッグ",9944505,6650
"食品",9944528,4828
"食品",9939567,21480
"食品",9913359,2250
"化粧品",9929418,2970
"化粧品",9919052,9860
"バッグ",9920928,21117
"化粧品",9924167,13500
"バッグ",9900755,3000
"化粧品",9915671,1290
"化粧品",9923828,2929
"化粧品",9915669,440
"化粧品",9902893,2424
"化粧品",9919315,731
"化粧品",9936339,1846
"化粧品",9912323,9180
"化粧品",9944582,12896
"化粧品",9922771,342
"化粧品",9902847,740
"バッグ",9933713,1895
"食品",9923324,1527
"食品",9910165,1808
"バッグ",9944610,2697
"食品",9944609,6650
"化粧品",9931901,76
"化粧品",9902501,1046
"バッグ",9914368,260
"化粧品",9916973,29820
"化粧品",9919528,692
"バッグ",9922442,6840
"バッグ",9916657,3078
"化粧品",9911408,2900
"化粧品",9922815,1820
"バッグ",9924803,400
"バッグ",9903337,300
"化粧品",9908478,470
"化粧品",9940782,756
"バッグ",9944620,33895
"バッグ",9938992,1454
"化粧品",9906503,1123
"化粧品",9931280,4304
"食品",9944623,222
"食品",9914385,399
"食品",9939992,350
"食品",9934853,350
"食品",9934009,350
"食品",9942269,420
"食品",9944625,3500
"食品",9906241,420
"バッグ",9921672,2200
"バッグ",9922033,26486
"バッグ",9944630,14080
"バッグ",9928376,12920
"バッグ",9936786,21739
"バッグ",9944631,14022
"バッグ",9944628,6850
"バッグ",9944629,24612
"バッグ",9944627,7300
"化粧品",9909845,3674
"化粧品",9917760,98
"化粧品",9916323,2394
"化粧品",9906454,900
"化粧品",9911258,1600
"化粧品",9930948,750
"化粧品",9915520,1480
"化粧品",9908653,698
"バッグ",9903538,1150
"バッグ",9931910,5710
"バッグ",9944638,9232
"食品",9908588,1488
"食品",9944639,6513
"食品",9904851,954
"食品",9904846,1060
"食品",9915393,2565
"食品",9915398,1696
"化粧品",9911162,1690
"化粧品",9905942,1550
"化粧品",9929810,180
"化粧品",9919259,460
"化粧品",9938313,350
"化粧品",9900193,398
"化粧品",9916119,17600
"化粧品",9943012,2300
"化粧品",9927722,2900
"化粧品",9930229,2300
"化粧品",9922161,1940
"食品",9936272,4950
"食品",9936268,3590
"食品",9936267,3120
"化粧品",9941744,4800
"化粧品",9909755,2215
"食品",9907748,906
"食品",9922407,1258
"食品",9928255,1258
"食品",9907783,906
"化粧品",9911773,698
"化粧品",9929450,580
"化粧品",9934197,274
"化粧品",9913752,4405
"化粧品",9914125,1090
"バッグ",9912891,341
"化粧品",9936329,3094
"化粧品",9909067,5040
"化粧品",9913997,4313
"バッグ",9906651,7313
"バッグ",9904198,1200
"バッグ",9904212,800
"バッグ",9908766,400
"バッグ",9911241,400
"バッグ",9900073,400
"バッグ",9911212,400
"バッグ",9913509,400
"バッグ",9912887,400
"バッグ",9908738,400
"バッグ",9900071,400
"バッグ",9909538,400
"バッグ",9900072,1200
"食品",9917883,13572
"バッグ",9900443,800
"バッグ",9944665,400
"バッグ",9927922,400
"バッグ",9900055,300
"バッグ",9913918,200
"バッグ",9944666,300
"食品",9926285,222
"バッグ",9900685,300
"化粧品",9917807,80
"化粧品",9912136,229
"バッグ",9915544,400
"バッグ",9938809,500
"バッグ",9929389,500
"バッグ",9909294,1200
"バッグ",9939763,300
"バッグ",9911526,800
"バッグ",9915685,400
"バッグ",9909500,400
"バッグ",9907659,300
"バッグ",9900441,400
"化粧品",9914281,100
"化粧品",9924510,300
"バッグ",9944664,2369
"バッグ",9902448,444
"バッグ",9904043,400
"バッグ",9914155,400
"バッグ",9901030,400
"バッグ",9900054,400
"バッグ",9909498,400
"バッグ",9902419,400
"バッグ",9904552,400
"バッグ",9900444,400
"バッグ",9904517,400
"バッグ",9911336,315
"化粧品",9927827,807
"バッグ",9933692,2040
"化粧品",9944667,2822
"化粧品",9904563,120
"化粧品",9944662,1560
"化粧品",9926582,2700
"化粧品",9911973,1824
"化粧品",9944677,1500
"食品",9926191,518
"食品",9926010,1723
"バッグ",9944680,2950
"化粧品",9917402,162
"バッグ",9913846,116
"バッグ",9905909,11799
"バッグ",9905907,6210
"化粧品",9910192,1300
"化粧品",9928513,2666
"化粧品",9914595,100
"化粧品",9910093,100
"バッグ",9926479,400
"化粧品",9930253,285
"化粧品",9930716,1070
"化粧品",9944690,12483
"化粧品",9926305,1560
"化粧品",9914279,1430
"化粧品",9917305,230
"化粧品",9930820,20066
"化粧品",9908988,560
"化粧品",9944697,13800
"バッグ",9934463,726
"化粧品",9944698,3183
"化粧品",9943006,1624
"バッグ",9933643,1200
"バッグ",9913387,1110
"バッグ",9915600,1813
"バッグ",9912866,785
"化粧品",9922194,1870
"バッグ",9931658,1781
"バッグ",9929645,3886
"化粧品",9922754,2597
"化粧品",9944709,64000
"化粧品",9944711,147000
"化粧品",9944710,20672
"化粧品",9944712,154000
"食品",9938487,1145
"食品",9944713,888
"食品",9944719,570
"化粧品",9944727,1959
"化粧品",9925149,1788
"化粧品",9927532,1769
"化粧品",9928804,1124
"化粧品",9944728,2576
"化粧品",9920670,1094
"化粧品",9925150,1759
"化粧品",9928806,5436
"化粧品",9944732,2847
"化粧品",9923615,1659
"化粧品",9944729,2576
"化粧品",9944731,1412
"化粧品",9944730,1659
"化粧品",9944725,2224
"化粧品",9944726,2424
"化粧品",9916643,1841
"化粧品",9903118,2424
"化粧品",9944722,2568
"化粧品",9916645,3955
"化粧品",9903119,1741
"食品",9944716,3471
"食品",9923657,1182
"化粧品",9913497,7570
"バッグ",9915796,52500
"バッグ",9916287,87600
"バッグ",9904230,13280
"バッグ",9917069,40000
"化粧品",9913975,7600
"化粧品",9922051,33300
"化粧品",9927343,29815
"化粧品",9927924,34391
"化粧品",9905481,1140
"食品",9929360,655
"バッグ",9940278,2405
"化粧品",9913102,730
"化粧品",9909350,338
"バッグ",9921913,201
"バッグ",9926375,201
"化粧品",9923389,4462
"化粧品",9944776,6890
"食品",9916595,2727
"化粧品",9944777,4456
"バッグ",9921780,4456
"化粧品",9916754,5852
"化粧品",9939141,210
"化粧品",9936198,1980
"化粧品",9915622,3960
"化粧品",9922000,1980
"化粧品",9919312,100
"バッグ",9944779,1740
"化粧品",9900300,150
"食品",9905920,51459
"化粧品",9925192,317
"化粧品",9920710,8300
"化粧品",9903707,738
"化粧品",9910473,1188
"化粧品",9944069,1022
"化粧品",9925790,923
"化粧品",9925793,554
"食品",9920227,4255
"食品",9913731,1296
"化粧品",9914888,3900
"化粧品",9944815,16500
"化粧品",9944816,4850
"バッグ",9944814,690
"化粧品",9938662,380
"化粧品",9939210,33376
"化粧品",9944818,1398
"化粧品",9944838,11372
"バッグ",9944837,7714
"バッグ",9919948,6035
"バッグ",9905735,278
"化粧品",9923793,2400
"バッグ",9908675,1000
"化粧品",9916577,5320
"化粧品",9937843,466
"化粧品",9920417,31528
"化粧品",9917407,495
"バッグ",9944846,1343
"食品",9944854,32
"バッグ",9922931,400
"バッグ",9920726,400
"バッグ",9942512,400
"バッグ",9908872,400
"食品",9928853,119
"化粧品",9908179,1440
"化粧品",9908986,480
"化粧品",9906507,293
"食品",9919358,23815
"バッグ",9922419,2231
"食品",9910954,3800
"化粧品",9944859,1725
"化粧品",9944877,6593
"食品",9944875,6158
"食品",9944870,31745
"食品",9931400,3139
"食品",9944872,3139
"食品",9944871,3139
"食品",9944866,18106
"食品",9931403,3139
"食品",9944874,14967
"食品",9944869,12579
"食品",9944873,13722
"食品",9937516,10987
"食品",9944876,10987
"食品",9944868,13584
"食品",9921889,10970
"食品",9944867,1289
"バッグ",9909831,5043
"バッグ",9915408,3025
"化粧品",9941288,727
"化粧品",9931282,518
"バッグ",9927863,5650
"化粧品",9943372,1049
"バッグ",9944887,2641
"化粧品",9923435,2500
"化粧品",9929906,5807
"バッグ",9944896,11900
"バッグ",9944897,33184
"バッグ",9944900,2135
"バッグ",9908344,200
"バッグ",9910860,2688
"化粧品",9944901,30140
"化粧品",9944902,27508
"バッグ",9919896,593
"バッグ",9919368,2630
"化粧品",9913757,650
"化粧品",9944916,107250
"化粧品",9910780,833
"化粧品",9909815,2138
"化粧品",9944920,2262
"化粧品",9901201,360
"化粧品",9933417,498
"化粧品",9936286,1354
"化粧品",9909061,833
"化粧品",9922199,1568
"化粧品",9940264,188
"バッグ",9917449,380
"バッグ",9906994,300
"化粧品",9936819,2100
"化粧品",9903913,100
"食品",9944935,544
"食品",9917706,593
"化粧品",9943076,1366
"バッグ",9915842,400
"バッグ",9901573,400
"食品",9944974,2327
"バッグ",9927135,595
"バッグ",9913508,4309
"化粧品",9919753,3372
"化粧品",9910638,1350
"化粧品",9921671,1780
"化粧品",9902704,56400
"バッグ",9909509,17600
"食品",9919212,4318
"食品",9912901,6518
"食品",9937778,9927
"化粧品",9912503,83
"食品",9918298,1283
"化粧品",9929595,25536
"食品",9945006,2864
"食品",9945001,5424
"食品",9940685,10577
"食品",9935380,23380
"化粧品",9945009,9500
"食品",9912829,13020
"食品",9919858,3714
"食品",9921948,2136
"食品",9906475,3633
"バッグ",9945003,12016
"バッグ",9945004,6353
"食品",9936860,1068
"食品",9945010,1622
"食品",9945008,1068
"食品",9945011,1684
"食品",9945007,717
"食品",9920531,944
"食品",9914755,717
"食品",9945000,11012
"食品",9919062,9100
"食品",9917101,5390
"食品",9906478,1684
"食品",9944997,6353
"食品",9944998,5424
"バッグ",9945002,8009
"食品",9943218,4068
"食品",9944999,11306
"食品",9927776,4282
"食品",9926252,4282
"食品",9945005,6440
"食品",9919674,6440
"食品",9917507,8047
"食品",9919604,8047
"バッグ",9945012,1072
"化粧品",9936251,1430
"バッグ",9923069,8030
"バッグ",9945018,7282
"化粧品",9907477,665
"化粧品",9905836,9454
"化粧品",9935930,17784
"食品",9945015,146
"化粧品",9937089,276
"バッグ",9945017,9068
"化粧品",9924880,25432
"化粧品",9934102,43539
"化粧品",9911440,5320
"化粧品",9940598,2036
"バッグ",9945028,1781
"化粧品",9930032,533
"食品",9945031,4127
"化粧品",9935106,1633
"化粧品",9945036,1211
"化粧品",9945034,1025
"化粧品",9925408,1105
"バッグ",9903866,1386
"バッグ",9900051,500
"食品",9916855,333
"食品",9918462,226
"化粧品",9919414,11485
"化粧品",9927185,1831
"化粧品",9913792,1308
"食品",9904027,270
"化粧品",9937071,1620
"化粧品",9911348,237
"化粧品",9901431,455
"化粧品",9920895,335
"化粧品",9945037,37635
"化粧品",9907543,348
"化粧品",9914592,1235
"バッグ",9922157,4500
"バッグ",9927926,5200
"化粧品",9913519,1037
"食品",9945067,3263
"化粧品",9923889,7946
"バッグ",9921031,1600
"バッグ",9909131,400
"バッグ",9914624,799
"食品",9931198,1199
"バッグ",9929855,300
"化粧品",9904662,130
"バッグ",9919809,4303
"バッグ",9904939,300
"バッグ",9907772,300
"バッグ",9913438,11733
"食品",9943214,1767
"バッグ",9911210,658
"化粧品",9927911,20000
"化粧品",9931217,12635
"化粧品",9929181,2850
"食品",9945082,2424
"食品",9922674,2424
"食品",9945084,4093
"化粧品",9908856,478
"化粧品",9920439,940
"バッグ",9919497,3599
"バッグ",9904204,300
"バッグ",9945089,1755
"バッグ",9945095,4160
"バッグ",9945092,1560
"バッグ",9901419,763
"化粧品",9913688,155
"化粧品",9945099,490
"バッグ",9915311,436
"化粧品",9923875,231
"バッグ",9915295,366
"バッグ",9926756,2071
"化粧品",9945098,495
"バッグ",9945094,4163
"バッグ",9903859,660
"バッグ",9940319,684
"化粧品",9945101,7372
"バッグ",9930512,13500
"バッグ",9945107,5235
"バッグ",9937461,3180
"化粧品",9907559,17414
"化粧品",9939783,1302
"バッグ",9945110,3600
"バッグ",9921191,5760
"化粧品",9933392,89046
"化粧品",9912209,16083
"バッグ",9937926,410
"バッグ",9945127,1040
"化粧品",9908195,3135
"化粧品",9945129,1240
"化粧品",9945130,597
"化粧品",9916848,3400
"化粧品",9922038,877
"食品",9933123,680
"化粧品",9913801,6322
"バッグ",9914045,3000
"バッグ",9914046,9000
"化粧品",9908210,69
"化粧品",9945158,13518
"バッグ",9911451,4323
"化粧品",9945168,798
"化粧品",9945167,2090
"化粧品",9928746,560
"バッグ",9945165,6197
"食品",9928784,2873
"バッグ",9940981,2165
"バッグ",9921316,2137
"化粧品",9915508,734
"化粧品",9902763,143
"化粧品",9908973,212
"化粧品",9910811,1370
"化粧品",9912656,701
"食品",9909606,1841
"食品",9936537,1841
"バッグ",9922701,1140
"化粧品",9945209,4332
"食品",9931574,1000
"バッグ",9904143,350
"食品",9935103,1000
"バッグ",9910072,11875
"化粧品",9913357,24500
"化粧品",9945218,3520
"食品",9945221,7000
"バッグ",9928473,4889
"食品",9934227,15933
